newswiretxt	NA	2017	122	1.6	El tribunal también ha condenado a 30 años de cárcel al jefe de máquinas, a 20 años al primer oficial del ferri y a 15 años al segundo oficial, por omitir su deber de socorro cuando se hundía el buque.	Además, el jefe de ingenieros del buque fue condenado a 30 años de cárcel, y otros 13 tripulantes recibieron penas de hasta 20 años.
newstxt	NA	2017	244	3.4	El tiroteo provocó la salida de decenas de estudiantes a plena calle, donde había temperaturas bajo cero Según el canal de televisión Rossía 24, el alumno, cuya identidad no ha sido desvelada, mató al profesor antes de ser detenido por la policía.	Según el canal de televisión Rossía 24, el alumno, cuya identidad no ha sido revelada hasta el momento, mató al profesor antes de ser detenido por la Policía.
main-forum	deft-forum	2014	0019	2.4	According to the girlfriend and Zimmerman, he did.	According to Zimmerman he did.
main-captions	images	2014	0727	2	Domestic cat laying on back of cat litter.	Tan domestic cat under black tarp.
main-captions	MSRvid	2012train	0162	0.800	A man is shooting a gun.	A man is slicing a bun.
wikipediatxt	NA	2017	185	2.2	"Shasu" es la palabra egipcia para designar a los nómadas que surgieron en Oriente Medio, del siglo XV a.	Esta palabra tiene su origen en una lista de personas de Transjordania, del siglo XV a.
wikipediatxt	NA	2017	128	1.2	realizado previo a cada una de las Copas Mundiales de Fútbol organizadas por la FIFA en el que se determinan los equipos participantes de dicho evento.	Sin embargo, para la Copa Mundial de Fútbol de 1970 hubo 68 equipos que disputaron 175 partidos clasificatorios, superando los 127 del evento previo.
main-news	headlines	2015	1323	4.60	Israel and Hamas to observe brief Gaza truce	Israel And Hamas 'Accept Temporary Truce'
main-news	headlines	2013	0241	2.6	US drone strike kills four in North Waziristan	Suspected drone strike kills 4 in Pakistan
main-news	MSRpar	2012test	0232	3.200	Chief merchandising officers oversee the buying and development of merchandise, deciding the merchandising direction of the company, or basically what it should stand for.	He or she decides the merchandising direction of the company, or basically what it should stand for.
newswiretxt	NA	2017	153	2.6	El periódico sostiene que una "pieza clave" del plan de Obama es permitir que muchos padres de niños que son ciudadanos estadounidenses o residentes legales obtengan permisos de trabajo y eviten así la amenaza de la deportación.	El periódico reporta que el plan protegería a cinco millones indocumentados de la deportación y entregaría permisos de trabajo.
main-news	headlines	2013	0579	0.8	Four foreign soldiers killed in Afghan east	2 British soldiers killed in Afghan insider attack
main-captions	images	2014	0285	0	The black and white cows pause in front of the gate.	The white airplane is flying in the sky.
main-news	MSRpar	2012train	0385	3.200	"I really liked him and I still do," Cohen Alon told the Herald yesterday.	And I really liked him, and I still do.
main-news	MSRpar	2012train	0644	4.400	With the Expose feature, all open windows shrink to fit on the screen but are still clear enough to identify.	With the Expose (ex-poh-SAY) feature, all the open windows on the desktop immediately shrink to fit on the screen but are still clear enough to identify.
main-news	headlines	2015	0482	1.40	Gunman who held suburban Atlanta firefighters hostage now dead, police say	The Lede: Video: Gunman Takes Firefighters Hostage in Georgia
wikipediatxt	NA	2017	38	1.8	"vuelo 574 de Adam Air", de la aerolínea indonesia Adam Air, era un vuelo nacional que partió el 1 de enero de 2007 desde el Aeropuerto Internacional de Juanda, en Surabaya, Java con destino al Aeropuerto Internacional Sam Ratulangi de Manado, y desapareció en las cercanías de Polewali.	1 de enero de 2007, a las 12:55 hora local (05:55 UTC), el avión despegó del aeropuerto de Juanda, Surabaya, con 96 pasajeros (ochenta y cinco adultos, siete niños y cuatro bebés)
main-news	headlines	2014	0151	3.4	Stomach bug to cause ailing Nadal to miss Australian Open	Rafa Nadal to miss Australian Open
main-captions	images	2015	0872	0.60	A person holding a net is standing in the water.	A black woman and two black children are sitting in a thatched tent.
main-captions	images	2014	0324	3.8	A cat reclines on an office chair.	A ginger cat sitting on an office chair.
newstxt	NA	2017	196	2.4	Magali Silva, ministra de Comercio de Perú, resalta los logros obtenidos en eliminación de visas entre esos países y en el aumento de becas.	De otra parte, la Ministra de Comercio de Perú, Magali Silva, destacó el trabajo conjunto que se ha desarrollado entre los cuatro países, los que tienen la misma visión de futuro y de aumento del comercio para los países.
li65txt	NA	2017	33	0.29	Un carro es un vehículo de motor con cabida para un pequeño número de pasajeros.	Cuando ases un viaje, viajas de un lugar a otro   ases ->haces
main-news	headlines	2015	0389	5.00	BlackBerry loses US$965m in Q2	BlackBerry loses $965M in 2nd quarter
main-news	headlines	2015	0163	3.20	4 Egyptian soldiers killed in Sinai ambush	3 Egyptian soldiers killed in Sinai car bombing
main-news	headlines	2013	0192	3.8	Romney wins Maine Republican caucuses	Romney, in comeback, has narrow Maine caucus win
main-news	headlines	2014	0251	0.8	Obama renews offer to cut social safety net in big budget deal: aide	Japan urges U.S. to quickly handle budget deadlock
newstxt	NA	2017	420	3.6	Este nuevo acuerdo alcanzado entre Teherán y la agencia de Naciones Unidas no incluye una visita a la instalación militar de Parchin, exigida desde 2012, al sospecharse de que albergaba ensayos nucleares, según un responsable iraní.	Este nuevo acuerdo, sin embargo, no incluye una visita a la instalación militar de Parchin, exigida desde 2012 al sospecharse que albergaba ensayos nucleares, según informó el embajador iraní en la AIEA, Reza Najafi, a la agencia Isna.
main-news	headlines	2015	0591	4.00	Gang violence kills 16 in Venezuelan prison	Sixteen killed in Venezuela prison
newswiretxt	NA	2017	323	3.6	El presidente uruguayo, José Mujica, visitó hoy a la presidenta brasileña, Dilma Rousseff, para celebrar su reelección el pasado octubre, pero la oportunidad también sirvió para que volviera a pedir su apoyo para la construcción de un puerto de aguas profundas en Uruguay.	presidente uruguayo, José Mujica, fue recibido hoy en Brasilia por la jefa de Estado brasileña, Dilma Rousseff, a quien ha querido felicitar personalmente por su reelección en los comicios de octubre pasado.
main-news	MSRpar	2012test	0746	3.200	The unemployment rate rose a tenth of a percentage point to 6.1%, the highest level since July 1994.	The unemployment rate is predicted to have ticked up a percentage point to 6.1%.
main-news	headlines	2013	0654	2	Chinese stocks fall after RRR cut - May 14	Chinese stocks gain at midday Monday
wikipediatxt	NA	2017	263	2.2	En física, la "fuerza" es una magnitud vectorial que mide la intensidad del intercambio de momento lineal entre dos partículas o sistemas de partículas .	Con el desarrollo de la electrodinámica cuántica, a mediados del siglo XX, se constató que la "fuerza" era una magnitud puramente macroscópica surgida de la conservación del momento lineal o cantidad de movimiento para partículas elementales.
main-captions	images	2015	0585	2.40	Two shirtless young people playing in the water.	Lots of people play in the water at the beach.
newswiretxt	NA	2017	378	2.2	El ex líder soviético Mijail Gorbachov, uno de los grandes responsables de la apertura del Telón de Acero, quiere interceder a favor del presidente ruso, Vladimir Putin, en su encuentro con la canciller alemana, Angela Merkel, con motivo del 25 aniversario de la caída del Muro de Berlín.	El ex presidente de la Unión Soviética Mijaíl Gorbachov, ha afirmado este jueves que defenderá a Rusia y a su presidente, Vladímir Putin, durante su visita a Alemania con motivo de los actos conmemorativos del 25 aniversario de la caída del Muro de Berlín, que se cumple el próximo domingo, "En las conversaciones con personalidades y dirigentes políticos tendré una postura firme de defensa de Rusia y, por tanto, de su presidente, Vladímir Putin", ha dicho Gorbachov en declaraciones a la agencia Interfax.
main-captions	MSRvid	2012train	0588	0.000	A person is slicing an onion.	A solenodon is walking along the ground.
newswiretxt	NA	2017	491	2.4	En el ataque, perpetrado este lunes, al menos 48 personas -en su mayoría estudiantes- murieron y otras 79 resultaron heridas en una escuela de secundaria en la localidad de Potiskum, en el noreste de Nigeria.	El ataque suicida provocó el caos, obligando a cerrar la mayoría de escuelas de la localidad de Potiskum.
main-news	headlines	2015	1294	1.20	Car bomb kills 20 in northwest Syria	Car bomb kills 40 in northwest Pakistan
main-news	headlines	2013	0548	2.4	Putin sworn in as Russian growth falters	Putin sworn in as Russia's president for 6 years
main-news	MSRpar	2012train	0061	1.800	The audiotape aired last week by the Arab Al-Jazeera television network appears to be an effort to incite attacks.	An audiotape aired last week by the Arab al-Jazeera television network may be the strongest evidence yet that Saddam survived the war.
main-news	headlines	2014	0609	2.6	Dzhokhar Tsarnaev pleads not guilty to Boston bombing charges	Dzhokhar Tsarnaev charged in Boston Marathon bombing
main-news	headlines	2016	0733	1	No winners in a war of sanctions	The impact of sanctions on Russia	Europe Media Monitor (http://emm.newsbrief.eu)	Europe Media Monitor (http://emm.newsbrief.eu)
main-news	MSRpar	2012test	0509	4.500	He was voluntarily castrated in 2001, an operation he contends removed his ability to become sexually aroused.	DeVries, who was voluntarily castrated in August 2001, has said the surgery took away his ability to become sexually aroused.
main-captions	images	2015	0447	0.00	A man in jeans is playing with a ball while a woman in jeans stands nearby looking away.	A man is tying a red arm band around another mans arm in the street.
main-news	MSRpar	2012train	0566	3.500	Bryant previously said that hike had a greater impact on demand than officials expected.	Chief financial officer Andy Bryant has said that hike had a greater affect volume than officials expected.
main-news	headlines	2015	0498	3.60	Vatican Embassy in Syria hit by mortar fire	Vatican embassy in Syria hit by mortar; no injuries
main-captions	MSRvid	2012test	0262	2.600	The cats are playing with each other.	Two cats are fighting each other.
main-news	headlines	2015	1276	3.40	Boston bombing suspect identified on surveillance video, no arrest	Boston bombing suspect was under FBI surveillance, says mother
wikipediatxt	NA	2017	309	3.4	Las fronteras de Europa y la población son objeto de controversia, ya que el término continente puede referirse a un bien cultural y político o a distinciones fisiográficas.	El término "Europa" tiene diversos usos, y los principales son de carácter geográfico y político.
main-captions	MSRvid	2012train	0542	0.000	A man rides a horse.	A woman rubs a baby's leg.
main-captions	images	2015	1192	1.00	Little white dog wearing a leash jumping after a red ball.	A black and white dog returns a stick in the snow.
wikipediatxt	NA	2017	143	1.4	La "evolución biológica" es el conjunto de transformaciones o cambios a través del tiempo que ha originado la diversidad de formas de vida que existen sobre la Tierra a partir de un antepasado común.	No obstante, el concepto de que la vida en la Tierra evolucionó a partir de un ancestro común ya había sido formulado por varios filósofos griegos.
main-captions	images	2015	0151	2.40	A man picking up a big rock.	A woman picking up a large rock.
main-news	headlines	2013	0588	3.4	Details of Aung San Suu Kyi's visit to Ireland	Rapturous welcome for Aung San Suu Kyi's historic trip
